"cpg","seqnames","start","end","GREAT_annotation","UCSC_RefGene_Group","UCSC_RefGene_Accession","UCSC_RefGene_Name","Relation_to_Island","state","estimate","se","pVal.fixed","pVal.random","pValQ","direction","pVal.final","fdr","GASPARONI_estimate","GASPARONI_se","GASPARONI_pValue","GASPARONI_fdr","LONDON_estimate","LONDON_se","LONDON_pValue","LONDON_fdr","MtSinai_estimate","MtSinai_se","MtSinai_pValue","MtSinai_fdr","ROSMAP_estimate","ROSMAP_se","ROSMAP_pValue","ROSMAP_fdr","isDEJager","isMtSinai","isLunnon","isGasparoni","isAnyPreviousStudy","isGasparoniNeuron","isGasparoniGlia","isGasparoniGeneNeuron","isGasparoniGeneGlia","isDEJager_gene","isMtSinai_gene","isLunnon_gene","isGasparoni_gene","isAnyPreviousStudy_gene"
"cg01463828","chr8",22446721,22446722,"ENSG00000248235 (-65)","Body","NM_021630;NM_176871;NM_198042","PDLIM2","OpenSea","Active TSS",0.0658287859971166,0.00944678057211307,3.20604237077027e-12,3.20604237077027e-12,0.426130076097362,"++++",3.20604237077027e-12,3.28382533056111e-08,0.0848091643749755,0.0351985262246559,0.020035732715764,0.999927573044146,0.0569529218478378,0.0156533119100028,0.000454820869014669,0.18234963772374,0.0976596226321459,0.0233494471162166,5.40801154030931e-05,0.110346032278042,0.0574683146946007,0.0149353788345148,0.000130810509804562,0.214769469829427,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"cg18680977","chr7",27155039,27155040,"HOXA2 (-12610); HOXA3 (+4174)","5'UTR;TSS1500","NM_030661;NM_153631;NM_153632","HOXA3","Island","Repressed PolyComb",0.0813961843797511,0.0117282117915113,3.91533662313731e-12,3.75325498112028e-08,0.206667073749863,"++++",3.91533662313731e-12,3.92120962807202e-08,0.0680696901530952,0.0394115964908691,0.0908510693723849,0.999927573044146,0.0803253605160085,0.0195919192470186,8.97171181472721e-05,0.109691259797843,0.139108082813875,0.0305136124944163,1.21573133061616e-05,0.06612574,0.0642211749558424,0.0184209202548662,0.000522332099307506,0.340701763560844,0,1,0,0,1,0,0,1,0,1,1,0,0,1
"cg04587220","chr19",1071208,1071209,"HMHA1 (+5287); POLR2E (+24389)","Body","NM_012292","HMHA1","Island","Repressed PolyComb",0.0688165192865838,0.00994457028232354,4.51613852781804e-12,1.6469639888495e-09,0.297014503025934,"++++",4.51613852781804e-12,4.42458854570521e-08,0.0329122466425451,0.0365364073486395,0.372383177691924,0.999927573044146,0.0700831070780806,0.016977220380335,8.09551507273364e-05,0.103382479495264,0.110721986820335,0.0268475720330542,6.76648523075604e-05,0.1188892,0.0609076031544024,0.0148975036437046,4.88108798320052e-05,0.1473258,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"cg01353646","chr12",58132733,58132734,"AGAP2 (-705)","Body;TSS1500","NM_001122772;NM_014770","AGAP2","Island","Bivalent/Poised TSS",0.0752884632943816,0.0108931807716021,4.79479683548832e-12,4.79479683548832e-12,0.531638999547244,"++++",4.79479683548832e-12,4.59764907198659e-08,0.0547469670659595,0.038008364641298,0.156528409873738,0.999927573044146,0.0728980154348751,0.0187579048960399,0.000193052125370642,0.136834193006616,0.105891403778602,0.0242538605571936,2.64020881392875e-05,0.0889502722800589,0.065576705899186,0.01769670526697,0.000228664323114924,0.2700946,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"cg06561886","chr19",10736299,10736300,"SLC44A2 (+366)","1stExon;5'UTR;Body","NM_001145056;NM_020428","SLC44A2","Island","Active TSS",0.0550609379238691,0.00801058772203549,6.26365581424689e-12,1.49582736243818e-09,0.287163551714071,"++++",6.26365581424689e-12,5.64574616817144e-08,0.0958836636221595,0.0302557521138682,0.00271818675532661,0.999927573044146,0.0486846276724595,0.0121963436765969,0.000132655321706765,0.122145452328821,0.0765417563636797,0.0202354865438449,0.000240258001033154,0.1769448,0.0448875469067222,0.0137018282523036,0.0011081474719007,0.4334252,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"cg17881200","chr7",27138850,27138851,"HOXA1 (-3258)",NA,NA,NA,"S_Shelf","Repressed PolyComb",0.0434522814164782,0.00636920220937195,8.96263340270417e-12,3.65761535886011e-06,0.137577109404042,"++++",8.96263340270417e-12,7.7677592476225e-08,0.00942210449707089,0.0265342511192578,0.724143558798314,0.999927573044146,0.0501312212235715,0.0104754812326277,6.55961655643373e-06,0.0556020164243186,0.0720308724313864,0.0179474075388581,0.000102842464306867,0.1358848,0.0342583627109905,0.0095289627961763,0.000348454972820343,0.305556211031238,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"cg13771313","chr11",72533295,72533296,"ATG16L2 (+7943); FCHSD2 (+320010)","Body","NM_033388","ATG16L2","Island","Active TSS",0.0805695641402031,0.0118444928537652,1.02975762780149e-11,6.05370686801752e-11,0.358887503091406,"++++",1.02975762780149e-11,8.5941855353599e-08,0.0793216658634823,0.0312663096528678,0.0146375791527589,0.999927573044146,0.0545642838001934,0.0195477576176879,0.00639606698041599,0.416250770970589,0.106915542556449,0.0296315249121967,0.00044563916115943,0.2149598,0.0973106083371213,0.0206322598330257,2.93310982400444e-06,0.04871252,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"cg16017089","chr11",73053830,73053831,"RELT (-33478); ARHGEF17 (+34497)","Body","NM_014786","ARHGEF17","Island","Active TSS",0.0720471134537707,0.0105888771910882,1.01727309871583e-11,1.01727309871583e-11,0.831322602483734,"++++",1.01727309871583e-11,8.5941855353599e-08,0.066821787311972,0.0292333573225459,0.0269209461183005,0.999927573044146,0.0718912316897441,0.0160961822822087,2.28044531277907e-05,0.0781547557603111,0.0942471901814087,0.02758590023981,0.000860284207987436,0.257737,0.0633250620886565,0.0197076533321855,0.00137671883426342,0.4585882,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"cg01478234","chr12",107975299,107975300,"PWP1 (-104209); BTBD11 (+263110)","Body","NM_001017523;NM_001018072","BTBD11","Island","Weak Repressed PolyComb",0.0475238692022481,0.00699219474588372,1.07040634892992e-11,1.07040634892992e-11,0.481867714155711,"++++",1.07040634892992e-11,8.77100693279988e-08,0.0384483173927241,0.0277862552155707,0.173123180526778,0.999927573044146,0.0643189012091278,0.0130594628374333,3.75153485942574e-06,0.0540187688516451,0.0363496493703676,0.0152480991458112,0.0186479148986763,0.532526096809722,0.0432254104953848,0.0105443516064409,4.66138391381077e-05,0.1473258,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"cg04778178","chr7",27162294,27162295,"HOXA3 (-3081)","5'UTR","NM_153631","HOXA3","Island","Repressed PolyComb",0.0382806242896242,0.00566807958655248,1.44101406017715e-11,3.94690952892335e-08,0.223024060138507,"++++",1.44101406017715e-11,1.11987234003755e-07,0.0591149926953387,0.0204129470910558,0.00576678348569822,0.999927573044146,0.038543545495668,0.00895731216001716,4.23439747095657e-05,0.0887831041453454,0.0606867160862578,0.0164276104501352,0.000329401453062724,0.1956028,0.0274261073533663,0.0089238413589974,0.0022043151482222,0.50629249678074,0,0,0,0,0,0,0,1,0,1,1,0,0,1
"cg07328519","chr19",4064300,4064301,"ENSG00000205147 (-21147); ZBTB7A (+2642)","5'UTR","NM_015898","ZBTB7A","Island","Active TSS",0.0576138141276573,0.00852802214415944,1.42026033426995e-11,2.98718756732969e-08,0.232267987976036,"++++",1.42026033426995e-11,1.11987234003755e-07,0.0389241875040272,0.0259176044197527,0.139971546739935,0.999927573044146,0.0425310845294766,0.0128770589630916,0.00136903504973153,0.266995847620837,0.0824582537764033,0.0204923298394431,9.89002874024625e-05,0.134525,0.07310234689543,0.0161179079882493,6.83206438879073e-06,0.06413274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg08230957","chr19",39087186,39087187,"MAP4K1 (+21377); RYR1 (+162717)","Body","NM_001042600;NM_007181","MAP4K1","Island","Flanking Active TSS",0.0602085952253776,0.00891490694404903,1.44122917228997e-11,1.44122917228997e-11,0.630723364715293,"++++",1.44122917228997e-11,1.11987234003755e-07,0.0473925375840287,0.0379562533941656,0.218125429319029,0.999927573044146,0.0548840269147887,0.0146178131576569,0.000305679589721474,0.158004314403208,0.0818934226694439,0.0188960536221177,2.99716789607655e-05,0.09304258,0.0541019181996649,0.015062158769222,0.000352775366305457,0.3064905,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"cg07522913","chr7",27150403,27150404,"HOXA2 (-7974); HOXA3 (+8810)","5'UTR","NM_030661;NM_153631;NM_153632","HOXA3","Island","Repressed PolyComb",0.0392842400337628,0.00582563574538976,1.54786875261937e-11,1.54786875261937e-11,0.701318933031097,"++++",1.54786875261937e-11,1.16614278355508e-07,0.040726059497265,0.0233178658270411,0.0873886095999004,0.999927573044146,0.0388774407925661,0.00914177596130385,5.10987610956593e-05,0.0935880553545283,0.0592773418593726,0.0185195578793004,0.00174087904257875,0.3135999,0.0348842496889072,0.00885791961882651,9.08687640072334e-05,0.18952873132793,0,0,0,0,0,0,0,1,0,1,1,0,0,1
"cg26199857","chr12",54764265,54764266,"GPR84 (-5995); ZNF385A (+20816)","Body","NM_001130967;NM_001130968;NM_015481","ZNF385A","Island","Flanking Active TSS",0.0803583186517424,0.0119217113356307,1.57840372323426e-11,2.83275760664385e-08,0.23714538609183,"++++",1.57840372323426e-11,1.16614278355508e-07,0.0587567088411001,0.0373181837421285,0.122230161754937,0.999927573044146,0.0613256264020025,0.021841614888866,0.00610404747994477,0.410168418241334,0.124630875671719,0.0252748368242035,2.56788855165376e-06,0.04608144,0.075126772769724,0.0194026244942873,0.000118742417713469,0.2110319,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"cg02317313","chr12",122235206,122235207,"RHOF (-3039)","Body","NR_002809","LOC338799","Island","Flanking Active TSS",0.0511284495394715,0.0075850866246533,1.57674560540118e-11,2.412157814226e-06,0.110226837859589,"++++",1.57674560540118e-11,1.16614278355508e-07,0.0608057176254158,0.0313826416897597,0.0588306950940981,0.999927573044146,0.0562809315353418,0.0140213120651498,0.000122480666813813,0.121448284012024,0.0900582179275123,0.0200220142868147,1.55671137672515e-05,0.07115477,0.0359721062988871,0.0106692810332425,0.000791258540676024,0.3954172,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"cg15614119","chr2",11925153,11925154,"TRIB2 (-931861); LPIN1 (+107433)","Body","NM_145693","LPIN1","Island","Active TSS",0.048354686922624,0.00719516059857114,1.81169398012756e-11,4.89440160528958e-11,0.375331936711951,"++++",1.81169398012756e-11,1.30007977339609e-07,0.0788065221676481,0.0266318177943839,0.00486164338522552,0.999927573044146,0.0452896536336633,0.0122896576501304,0.000387939965878756,0.171582375896455,0.06889893450042,0.0197248081379101,0.000662696245718121,0.2391016,0.0396976870858531,0.0107119244594348,0.000228358964074538,0.270094611316554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg12253175","chr12",58132093,58132094,"AGAP2 (-65)","Body;TSS200","NM_001122772;NM_014770","AGAP2","N_Shore","Bivalent/Poised TSS",0.0653803089940902,0.00972922889841074,1.817385604348e-11,2.2704249124154e-11,0.388189247860519,"++++",1.817385604348e-11,1.30007977339609e-07,0.032043572186312,0.0332901813973154,0.340804630129565,0.999927573044146,0.0767951894489497,0.0186743450384385,8.57457495231827e-05,0.107073638960676,0.0880297188356116,0.0216769420326874,8.59934124795619e-05,0.1282143,0.0544823928576837,0.0146390330150963,0.000214819418210685,0.2630284,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"cg25840926","chr2",20647987,20647988,"RHOB (+1153); HS1BP3 (+202861)","1stExon;3'UTR","NM_004040","RHOB","Island","Transcr. at gene 5' and 3'",0.0781810717575747,0.0116571815749715,1.99092242468996e-11,1.99092242468996e-11,0.889208791989693,"++++",1.99092242468996e-11,1.40152715356515e-07,0.0490737696476596,0.0391756859712297,0.216660836422602,0.999927573044146,0.0794819201542218,0.0189491367383947,6.34163191194921e-05,0.0971083358910864,0.0793591472274222,0.0276731843975904,0.00486011560973786,0.398328,0.0834569547728275,0.0195495599825675,2.2530165656934e-05,0.1157994,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"cg27624319","chr20",33147017,33147018,"MAP1LC3A (+12360); PIGU (+117871)","Body","NM_032514;NM_181509","MAP1LC3A","Island","Active TSS",0.0488103757536325,0.0072802742981433,2.0213960166802e-11,2.0213960166802e-11,0.502472365863378,"++++",2.0213960166802e-11,1.40152715356515e-07,0.0760735593447628,0.0280648580618005,0.0094073867235897,0.999927573044146,0.0517142591533134,0.012496802045702,7.80068242768183e-05,0.103382479495264,0.0552049311429966,0.0142153508939054,0.000166507852055637,0.1549589,0.0352242835927205,0.0126536196366356,0.00552831399747063,0.6338189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg17826679","chr19",10736038,10736039,"SLC44A2 (+105)","Body;TSS200","NM_001145056;NM_020428","SLC44A2","Island","Flanking Active TSS",0.0724144803229662,0.0108269567086592,2.25700193724527e-11,2.25700193724527e-11,0.849563458053659,"++++",2.25700193724527e-11,1.54117325464851e-07,0.0797761728566915,0.0493841788313001,0.113058896318064,0.999927573044146,0.0701536208993131,0.0173689817943153,0.000111900882847581,0.11647697160384,0.0915122444534317,0.0253862068391733,0.000450896770347246,0.2162956,0.0646836669864468,0.0175296491407814,0.000242875702577786,0.2800934,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"cg17970299","chr12",54772804,54772805,"GPR84 (-14534); ZNF385A (+12277)","Body","NM_001130967;NM_001130968;NM_015481","ZNF385A","Island","Active TSS",0.0693615659266895,0.010376180647347,2.31411711817454e-11,2.31411711817454e-11,0.592883133019562,"++++",2.31411711817454e-11,1.55658915258703e-07,0.0320174901433693,0.0291225196868113,0.277311466324445,0.999927573044146,0.0737644383503177,0.0174442976419938,5.58986161343164e-05,0.0966685351450836,0.07783262516499,0.0248984426059487,0.00220763871047418,0.3336574,0.0743147731153525,0.0176509094951371,2.90647443529435e-05,0.1234552,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"cg25389328","chr17",38222062,38222063,"THRA (+3000); NR1D1 (+34915)","5'UTR","NM_003250;NM_199334","THRA","S_Shelf","Active TSS",0.0321858247614714,0.00481674773148561,2.35597364311814e-11,2.35597364311814e-11,0.932890339706542,"++++",2.35597364311814e-11,1.56143885531216e-07,0.0335903871368252,0.0202847010413524,0.104539713944918,0.999927573044146,0.0280808148642651,0.00916597568054202,0.00287688481418194,0.332123727271261,0.0372954767079375,0.0106597643773302,0.00064993247939799,0.2366327,0.0322098440015477,0.0070767144146533,6.34566978109982e-06,0.06385857,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"cg13076843","chr17",74475294,74475295,"RHBDF2 (+22194); AANAT (+25862)","Body","NM_001005498;NM_024599","RHBDF2","Island","Weak transcription",0.0684205120243917,0.0102487584696223,2.45584570363293e-11,2.45584570363293e-11,0.463558237593008,"++++",2.45584570363293e-11,1.58112608926396e-07,0.0297539474851405,0.0341379434915759,0.387963960656321,0.999927573044146,0.061515057681924,0.0166527158258398,0.000376438693643022,0.170206547666418,0.0900095278725532,0.020684852509819,2.79610895720026e-05,0.09136948,0.0712237311867179,0.0191771401232244,0.000221351428992928,0.2676189,1,0,0,0,1,0,0,0,0,1,1,0,0,1
"cg17693222","chr8",42033472,42033473,"AP3M2 (+23009); PLAT (+31769)","3'UTR","NM_000930;NM_033011","PLAT","OpenSea","Weak transcription",0.0363262782372524,0.00544813710082306,2.59929507304451e-11,1.43177406113746e-10,0.362469661217226,"++++",2.59929507304451e-11,1.64991170006244e-07,0.0567779798105045,0.0198815830927088,0.00642131381403736,0.999927573044146,0.0247252450766073,0.00919142036887862,0.00849959108222954,0.447021174904055,0.0453073014766873,0.0133124419715404,0.000896844461876452,0.2584026,0.03887744327862,0.00854954527332344,6.47004523312865e-06,0.0638585682491881,1,0,0,0,1,0,0,0,0,1,0,0,0,1
"cg23245942","chr17",46698973,46698974,"HOXB8 (-6673); HOXB9 (+4865)","3'UTR","NM_024017","HOXB9","Island","Repressed PolyComb",0.0495387436958194,0.00743834253320746,2.73982316154537e-11,2.73982316154537e-11,0.639268886288915,"++++",2.73982316154537e-11,1.71495806017981e-07,0.04533708918683,0.0276386976972004,0.107754246068371,0.999927573044146,0.0543112128508466,0.0118253376506915,1.40001625417481e-05,0.0674270915995415,0.0689684784373447,0.0214019652761596,0.00162355754798743,0.3068777,0.03997701076231,0.0116009970001244,0.000605197860812378,0.3533541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg24041556","chr19",10736059,10736060,"SLC44A2 (+126)","Body;TSS200","NM_001145056;NM_020428","SLC44A2","Island","Flanking Active TSS",0.0726713371647884,0.0109321380723802,2.98122371030205e-11,2.98122371030205e-11,0.990598098412451,"++++",2.98122371030205e-11,1.84049725430188e-07,0.0800866050050296,0.0424562611462618,0.0655723115622518,0.999927573044146,0.0758055182168604,0.0185284471505732,9.2577656696322e-05,0.110928947993947,0.0674610524808577,0.0248597509370862,0.0076018111248008,0.4395883,0.071204841333664,0.0174564169988738,5.07835734178019e-05,0.1480253,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"cg15374751","chr2",11925224,11925225,"TRIB2 (-931790); LPIN1 (+107504)","Body","NM_145693","LPIN1","Island","Active TSS",0.0634612637431501,0.0095726993212683,3.37051491242618e-11,8.41347092086528e-08,0.195988197938493,"++++",3.37051491242618e-11,2.05271190291577e-07,0.084052953363501,0.0245109983454809,0.00128733985965765,0.999927573044146,0.0544250607483207,0.0162030978161062,0.0011442871674467,0.255112089552325,0.111821518773661,0.0286341235653094,0.000153745954358789,0.1518862,0.0495172828272566,0.0153944265907464,0.00136099366699379,0.458258500445292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg26884773","chr1",235256863,235256864,"IRF2BP2 (-511593); TOMM20 (+35387)",NA,NA,NA,"OpenSea","Flanking Active TSS",0.0471439290940405,0.00712421295164787,3.65515029336597e-11,3.65515029336597e-11,0.678950106644869,"++++",3.65515029336597e-11,2.17117311365954e-07,0.0620460951610744,0.0236551293887311,0.0117844349767347,0.999927573044146,0.0536787335027232,0.0140899489051213,0.000252478937150328,0.150190590152691,0.0548922459096257,0.0179372621886026,0.00271572016396044,0.3484628,0.0385844244301602,0.0101167819706305,0.000149678531339098,0.224472737099612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg18535415","chr1",200983238,200983239,"KIF21B (+9589); GPR25 (+141156)","Body","NM_017596","KIF21B","OpenSea","Flanking Active TSS",0.0484064648878096,0.00732317236727163,3.84215267656624e-11,3.84215267656624e-11,0.474111388782622,"++++",3.84215267656624e-11,2.21995148398909e-07,0.038540645671583,0.0300703094873185,0.206376215500693,0.999927573044146,0.0569863399218717,0.0133762178708901,4.96816022339226e-05,0.0935880553545283,0.0652388983894199,0.0171992464214283,0.000231274310162317,0.1746666,0.0374461131418008,0.0108013371119452,0.000561016859468351,0.3465648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg02124912","chr1",202091933,202091934,"GPR37L1 (-52)","TSS200","NM_004767","GPR37L1","OpenSea","Enhancers",0.0467953502669353,0.00707881346848155,3.82712138735866e-11,3.82712138735866e-11,0.495539673321737,"++++",3.82712138735866e-11,2.21995148398909e-07,0.0740402185182749,0.0229857243800735,0.00234614055055366,0.999927573044146,0.0454721954227239,0.0140230470313332,0.0016559245799537,0.280801709966874,0.0535478448377639,0.0142811418610591,0.000270473465251378,0.185634,0.0371426985567209,0.0111282111344327,0.000892392540913107,0.4106471,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"cg05109569","chr7",27146430,27146431,"HOXA2 (-4001)","3'UTR","NM_030661;NM_153631;NM_153632","HOXA3","Island","Repressed PolyComb",0.0560618810521212,0.00849135170006993,4.05010722332791e-11,4.60211739731062e-07,0.196085884780247,"++++",4.05010722332791e-11,2.31048363654849e-07,0.0311357619616078,0.0403201924922904,0.443937955529914,0.999927573044146,0.0531688592838267,0.0142771362140522,0.000339590339045867,0.164078186183819,0.0949044311171046,0.0204785695796579,8.92518520684918e-06,0.05992688,0.0454816184087288,0.012949374367139,0.000474746712500334,0.3348073,0,0,0,0,0,0,0,1,0,1,1,0,0,1
"cg26587870","chr6",27730563,27730564,"ZNF184 (-289667); HIST1H2BL (+45145)",NA,NA,NA,"OpenSea","Flanking Bivalent TSS/Enh",0.0351725401016082,0.005335421867662,4.33152689761592e-11,1.34405632537679e-07,0.199520251813787,"++++",4.33152689761592e-11,2.44013860572882e-07,0.0624473684705411,0.0148080016566966,0.000114711650816423,0.999927573044146,0.035211290427675,0.00889624621517202,0.000149672927280744,0.126787619348261,0.0366353167311652,0.015495415426655,0.0196186161313986,0.5366597,0.0256602292546123,0.00852239982586286,0.00270453272996146,0.534718565199427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg02961798","chr16",67687392,67687393,"ACD (+7253); RLTPR (+8571)","Body","NM_001013838","RLTPR","Island","Flanking Active TSS",0.0901403084465184,0.0137903569457865,6.29861175631141e-11,6.29861175631141e-11,0.459838968264589,"++++",6.29861175631141e-11,3.4617400649703e-07,0.126839569993881,0.0562296744789191,0.0288859461106153,0.999927573044146,0.0903447321509064,0.0213662576425339,5.59373633922827e-05,0.0966685351450836,0.127252796736217,0.0343552450433801,0.000318110027512939,0.1939039,0.0672981106488225,0.0229155828284084,0.00343239324681441,0.5789522,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"cg23968456","chr10",73521631,73521632,"C10orf105 (-42054); C10orf54 (+11623)","Body","NM_022124;NM_022153","C10orf54;CDH23","OpenSea","Weak transcription",0.0759376436310335,0.0116350406668125,6.7264463854818e-11,6.7264463854818e-11,0.957287982280356,"++++",6.7264463854818e-11,3.61822708081649e-07,0.0694082504948414,0.0302183166857029,0.0262269495449932,0.999927573044146,0.0749065729883287,0.0171594530316715,3.34923590448001e-05,0.0861092192166615,0.0706203140243289,0.0265534427758821,0.00885769950133476,0.4554165,0.088252616446989,0.0260170458797388,0.000735180515922932,0.3824737,1,0,1,0,1,0,0,0,0,1,0,1,0,1
